帐号ID,帐号名,帐号密码,角色名称1,角色ID1,出生坐标x,出生坐标y,出生坐标z
7531,ST97,g,神之弑,1000291749,20,10,20
7532,ST9851,g,草霉依依,1000296928,20,10,20
7533,ST326,g,丿铁血丶阿童木,1000331192,20,10,20
7534,ST10000,g,战神惊云,1000314371,20,10,20
7535,ST98,g,魅影狂刀,1000347244,20,10,20
7536,ST190,g,@小月@,1000232245,20,10,20
7537,ST9852,g,i丿love欣丶,1000224995,20,10,20
7538,ST9868,g,龙雨阁丶拽少,1000227475,20,10,20
7539,ST9869,g,尘缘丶蝎子,1000226481,20,10,20
7540,ST189,g,丨隐形灬宝宝丶,1000240303,20,10,20
7541,ST185,g,淹死De鱼,1000240057,20,10,20
7542,ST186,g,黄金圣修罗MM,1000240946,20,10,20
7543,ST187,g,天龙小子,1000240699,20,10,20
7544,ST188,g,骑小猪撞墙,1000240768,20,10,20
7545,ST99,g,小小白雪儿,1000243002,20,10,20
7546,ST9867,g,卩s丨雄爷,1000241342,20,10,20
7547,ST83,g,黑色丶天师,1000244194,20,10,20
7548,ST84,g,蓉儿宝贝,1000245324,20,10,20
7549,ST100,g,顽强丨缔风,1000234790,20,10,20
7550,ST101,g,龙雨阁`邪皇,1000234829,20,10,20
7551,ST180,g,冷酷圣子,1021135522,20,10,20
7552,ST183,g,梦翔T,1021130871,20,10,20
7553,ST184,g,____纯白,1021132460,20,10,20
7554,ST9948,g,邪神幻天,1021301699,20,10,20
7555,ST181,g,逍遥丶武,1021247303,20,10,20
7556,ST182,g,神话男人霸气,1021248291,20,10,20
7557,ST402,g,飘逸2012000000,1021264020,20,10,20
7558,ST9865,g,Star丿荣灬耀,1021632161,20,10,20
7559,ST54,g,嚣张公主,1021383269,20,10,20
7560,ST328,g,型人,1021341210,20,10,20
7561,ST179,g,战神UR觉醒,1020562248,20,10,20
7562,ST394,g,七色风筝,1020646825,20,10,20
7563,ST9944,g,阝夜灬淘气,1020726103,20,10,20
7564,ST9945,g,s蝶舞婷,1020731162,20,10,20
7565,ST55,g,丶登徒浪子丶,1020912238,20,10,20
7566,ST53,g,丨Me丶小义丨,1020914567,20,10,20
7567,ST9941,g,丨丶乃夕,1020416697,20,10,20
7568,ST395,g,llkn4641651651,1020529547,20,10,20
7569,ST397,g,N无聊来PK,1020343487,20,10,20
7570,ST14,g,爱老婆的人哈哈,1020328097,20,10,20
7571,ST9942,g,色魔=色狂,1020300761,20,10,20
7572,ST9943,g,hejiyong,1020311249,20,10,20
7573,ST331,g,卩lvoe灬丿凌少,1020358965,20,10,20
7574,ST332,g,血染红尘,1020361012,20,10,20
7575,ST48,g,青春的画,1020397101,20,10,20
7576,ST177,g,邪神弋莫名,1020375929,20,10,20
7577,ST9932,g,七勒芳,1018880786,20,10,20
7578,ST277,g,一来玩开心就好,1018804592,20,10,20
7579,ST9846,g,远洋远洋,1018812389,20,10,20
7580,ST9934,g,小丨九,1018705923,20,10,20
7581,ST9976,g,over丨丶冰霜,1018725131,20,10,20
7582,ST132,g,琉璃天女,1018668683,20,10,20
7583,ST136,g,直着的心,1019163031,20,10,20
7584,ST9933,g,冰天美人,1019063358,20,10,20
7585,ST219,g,丿嗳1oの丶宝贝,1018925412,20,10,20
7586,ST9973,g,丿弑魂丶熙,1018540806,20,10,20
7587,ST377,g,丿唯1oの丶冰恋,1018639701,20,10,20
7588,ST279,g,丿蜗牛丨丶小厮,1018572425,20,10,20
7589,ST78,g,绝世夼刀,1018179236,20,10,20
7590,ST77,g,剑仙冰少女,1018166190,20,10,20
7591,ST134,g,剑舞柔风,1018158823,20,10,20
7592,ST135,g,朝武殿下,1018225427,20,10,20
7593,ST224,g,行天下222,1018238160,20,10,20
7594,ST9974,g,courage的英雄,1018281755,20,10,20
7595,ST280,g,幽明女幽,1018382621,20,10,20
7596,ST9946,g,@蓝色的恶梦@,1020180526,20,10,20
7597,ST9947,g,撕心,1020180813,20,10,20
7598,ST178,g,shangbin,1020258335,20,10,20
7599,ST396,g,零丶国度,1020246256,20,10,20
7600,ST13,g,为你而在520,1020080936,20,10,20
7601,ST330,g,零下x度,1019921641,20,10,20
7602,ST398,g,法师想要摸,1019832503,20,10,20
7603,ST17,g,血色苍穹2,1019822194,20,10,20
7604,ST329,g,紫灵儿,1019931982,20,10,20
7605,ST50,g,wang天下,1019873245,20,10,20
7606,ST9861,g,我闪我闪XX,1019763086,20,10,20
7607,ST49,g,小VB龙,1019784251,20,10,20
7608,ST15,g,断翅蝴蝶泪,1019690809,20,10,20
7609,ST16,g,唯独喜欢灬你,1019696136,20,10,20
7610,ST52,g,散装海飞丝,1019664376,20,10,20
7611,ST9862,g,一路风擦,1019676740,20,10,20
7612,ST51,g,丿逆天A独傲,1019647717,20,10,20
7613,ST220,g,绵阳的军哥,1019570809,20,10,20
7614,ST9940,g,appebabye,1019584511,20,10,20
7615,ST9864,g,无极55万象,1019561766,20,10,20
7616,ST9863,g,金戈#铁马,1019547230,20,10,20
7617,ST175,g,蓝衍,1019513608,20,10,20
7618,ST9938,g,血影狂魔道,1019493941,20,10,20
7619,ST9939,g,业内人士红,1019491078,20,10,20
7620,ST399,g,jsjsa,1019476131,20,10,20
7621,ST176,g,小往往123,1019503234,20,10,20
7622,ST47,g,随你阿萨,1019402815,20,10,20
7623,ST46,g,刀山火海,1019403945,20,10,20
7624,ST401,g,曾经太多,1019461969,20,10,20
7625,ST276,g,淋烟施没,1019205216,20,10,20
7626,ST9975,g,战无不胜1977,1019225288,20,10,20
7627,ST400,g,Kiss灬葬丿神,1019278350,20,10,20
7628,ST223,g,馨雨烟迷,1016608502,20,10,20
7629,ST9827,g,国国11,1016576425,20,10,20
7630,ST131,g,张天师1号6,1016683544,20,10,20
7631,ST9929,g,九尾飞天狐,1016703747,20,10,20
7632,ST82,g,哥丿龙之王,1016518950,20,10,20
7633,ST274,g,Nydiaの阿秋,1016489043,20,10,20
7634,ST9992,g,龙行天还不,1016500074,20,10,20
7635,ST273,g,leinger玲珑,1016386498,20,10,20
7636,ST130,g,喀秋沙2001,1016416573,20,10,20
7637,ST9825,g,tianxiahao,1016442816,20,10,20
7638,ST9826,g,王家将1,1016441892,20,10,20
7639,ST370,g,灬情情情丶,1016454567,20,10,20
7640,ST378,g,我是第三天师,1017041699,20,10,20
7641,ST9925,g,找帅哥110,1016882908,20,10,20
7642,ST9926,g,龙风`呈祥,1016885097,20,10,20
7643,ST9924,g,丿袜袜丶窝心,1016873563,20,10,20
7644,ST9930,g,咖啡喵喵,1016813055,20,10,20
7645,ST275,g,g120,1016731593,20,10,20
7646,ST79,g,异熊魔体,1016786030,20,10,20
7647,ST9931,g,肯为尔付chu,1016802737,20,10,20
7648,ST80,g,女人@如花似玉,1016779122,20,10,20
7649,ST221,g,v战斗吧v,1017465936,20,10,20
7650,ST222,g,鼻涕虫一小猪,1017367971,20,10,20
7651,ST9972,g,C双城,1017357330,20,10,20
7652,ST9848,g,蓝天武圣12,1017328869,20,10,20
7653,ST81,g,刀上有光,1017162387,20,10,20
7654,ST379,g,神的恩爱,1017294035,20,10,20
7655,ST9936,g,丿00丶坏灬天,1018105052,20,10,20
7656,ST9937,g,三界DE女医,1018110497,20,10,20
7657,ST133,g,我拼了命付出,1017986408,20,10,20
7658,ST9847,g,冰娇,1018020488,20,10,20
7659,ST278,g,忧伤风,1017904737,20,10,20
7660,ST9935,g,xing=失业,1017704817,20,10,20
7661,ST380,g,花落丶情相守,1017621707,20,10,20
7662,ST381,g,爱亻尔清,1017782942,20,10,20
7663,ST209,g,碎灭在世,1014469979,20,10,20
7664,ST210,g,武圣老顽童,1014488801,20,10,20
7665,ST206,g,飘渺云扬,1014520468,20,10,20
7666,ST367,g,挑战者1987,1014510020,20,10,20
7667,ST368,g,大懒猪小懒猪,1014504936,20,10,20
7668,ST202,g,花仙vs女神,1014569134,20,10,20
7669,ST208,g,打破沙锅杀到底,1014547024,20,10,20
7670,ST362,g,战TWO,1014554385,20,10,20
7671,ST205,g,云霄一世浮沉,1014540600,20,10,20
7672,ST207,g,武尊斗,1014546014,20,10,20
7673,ST9991,g,灬90後丶小王,1014310676,20,10,20
7674,ST9915,g,Rose水兮,1014336240,20,10,20
7675,ST9819,g,塑料镀膜,1014260869,20,10,20
7676,ST204,g,卑男十二,1014296937,20,10,20
7677,ST363,g,洛神长歌,1014590675,20,10,20
7678,ST361,g,纤巧00百媚,1014597049,20,10,20
7679,ST203,g,b空了,1014626622,20,10,20
7680,ST268,g,我爱你lgy,1014718515,20,10,20
7681,ST126,g,丿灬念念不忘,1014707637,20,10,20
7682,ST9828,g,我爱莹莹爱我,1014735299,20,10,20
7683,ST9829,g,O藐视一切,1014742717,20,10,20
7684,ST9916,g,雄霸抢老婆,1014785291,20,10,20
7685,ST70,g,猫咪思尹,1014777191,20,10,20
7686,ST9990,g,艾迪西,1014002026,20,10,20
7687,ST9820,g,墨藕,1013730801,20,10,20
7688,ST163,g,姜一,1013816590,20,10,20
7689,ST164,g,荣誉V小子,1013819799,20,10,20
7690,ST320,g,斩木为兵,1013877543,20,10,20
7691,ST319,g,丿丶翼龙,1013870021,20,10,20
7692,ST9821,g,YA军之战了,1013739858,20,10,20
7693,ST162,g,编导CC,1013828690,20,10,20
7694,ST72,g,神仙转是,1014219929,20,10,20
7695,ST9817,g,至尊狂@3,1014204604,20,10,20
7696,ST9818,g,恶毒的王子,1014201778,20,10,20
7697,ST122,g,红素血影,1014182121,20,10,20
7698,ST123,g,战神VS雪梅,1014188844,20,10,20
7699,ST366,g,宝宝天使2011,1014157095,20,10,20
7700,ST66,g,陈钊甜心,1014117041,20,10,20
7701,ST364,g,勾引不是吸引,1014033439,20,10,20
7702,ST365,g,玄心丹,1014033799,20,10,20
7703,ST266,g,帝都宇轩_,1015317862,20,10,20
7704,ST71,g,召0唤0,1015394701,20,10,20
7705,ST68,g,双子剑000,1015391336,20,10,20
7706,ST124,g,@天下无爽@,1015239907,20,10,20
7707,ST9830,g,$纵横天下$,1015190481,20,10,20
7708,ST217,g,T踏雪无痕,1015210732,20,10,20
7709,ST213,g,凌灵虎,1015215249,20,10,20
7710,ST211,g,永恒22,1015484623,20,10,20
7711,ST212,g,linTwo纪念,1015474178,20,10,20
7712,ST270,g,小可爱莫,1015463858,20,10,20
7713,ST9834,g,龙腾丿蝶舞,1015449954,20,10,20
7714,ST9918,g,Angel灬胤哥,1015432735,20,10,20
7715,ST9920,g,vmvmvmvmvmm,1015588934,20,10,20
7716,ST9831,g,水蜜桃5,1015035657,20,10,20
7717,ST9917,g,Rain王子,1015001593,20,10,20
7718,ST269,g,狼牙雪无痕,1014910524,20,10,20
7719,ST267,g,无沩,1014922465,20,10,20
7720,ST75,g,小凤仙姐姐,1015155027,20,10,20
7721,ST69,g,魔练至尊,1015148802,20,10,20
7722,ST125,g,辉辉N1,1015121557,20,10,20
7723,ST216,g,笑看人参,1015071814,20,10,20
7724,ST9922,g,败絮其中#@,1015944507,20,10,20
7725,ST9923,g,艹箪身灬卟寂寞,1015945690,20,10,20
7726,ST127,g,kslove,1015952966,20,10,20
7727,ST214,g,走向老板,1015871709,20,10,20
7728,ST215,g,Oo宠你到死oO,1015881303,20,10,20
7729,ST76,g,昨晚对你太冲动,1015897236,20,10,20
7730,ST9919,g,@爱死你了,1015593195,20,10,20
7731,ST9832,g,宝石洁,1015605668,20,10,20
7732,ST9833,g,结交天下好友,1015608075,20,10,20
7733,ST74,g,飘飘风雨1314,1015704743,20,10,20
7734,ST73,g,猎人堂之疯子,1015707078,20,10,20
7735,ST9921,g,詹姆士泰森,1015721291,20,10,20
7736,ST9995,g,娃娃渔YY,1016241723,20,10,20
7737,ST9993,g,刘德华z,1016371432,20,10,20
7738,ST9994,g,骑着大老虎去pk,1016366636,20,10,20
7739,ST129,g,剑仙慕青,1016287238,20,10,20
7740,ST369,g,劳斯莱斯V8,1016325768,20,10,20
7741,ST272,g,赵三八,1016004827,20,10,20
7742,ST9835,g,陈子林,1016060780,20,10,20
7743,ST128,g,软弱的我请别杀,1016102364,20,10,20
7744,ST9928,g,阿飞19782,1016085690,20,10,20
7745,ST9927,g,天下第一式,1016076923,20,10,20
7746,ST271,g,心随月儿,1016223967,20,10,20
7747,ST218,g,LSASTLOVE烟花,1016213110,20,10,20
7748,ST535,g,大头鬼丨杨凡,1000234016,20,10,20
7749,ST536,g,咆哮天下,1000233810,20,10,20
7750,ST534,g,尘缘丶午夜销魂,1000234123,20,10,20
7751,ST625,g,唯我独尊5,1000235838,20,10,20
7752,ST624,g,丿魅魂丨丶神话,1000235461,20,10,20
7753,ST419,g,丿灬夜月丶纷羽,1000236378,20,10,20
7754,ST779,g,丿灬夜月丶新仔,1000245143,20,10,20
7755,ST878,g,火_舞,1000226505,20,10,20
7756,ST879,g,龙雨阁丶将军,1000226644,20,10,20
7757,ST880,g,灬江南丨恋风,1000226923,20,10,20
7758,ST881,g,龙雨阁丶盗灵,1000227418,20,10,20
7759,ST882,g,布拉格の寒雨,1000227286,20,10,20
7760,ST883,g,江南V执行官,1000227311,20,10,20
7761,ST1060,g,青耀天,1000225405,20,10,20
7762,ST1061,g,龙雨阁丶晓明,1000225482,20,10,20
7763,ST1062,g,逸人,1000222956,20,10,20
7764,ST1063,g,你奶奶的,1000224300,20,10,20
7765,ST1064,g,龙雨阁丶红颜,1000224640,20,10,20
7766,ST548,g,明峰,1000232097,20,10,20
7767,ST781,g,紫轩丶葬爱,1000230367,20,10,20
7768,ST858,g,丿YoSoy丶奶爸,1000230039,20,10,20
7769,ST859,g,冷若嫣,1000230085,20,10,20
7770,ST857,g,EONE藐视,1000342076,20,10,20
7771,ST549,g,剑仙不是剑仙,1000335210,20,10,20
7772,ST538,g,小妹玩远ZHENG,1000302160,20,10,20
7773,ST551,g,天魔女王,1000305458,20,10,20
7774,ST420,g,无心的放肆,1000310793,20,10,20
7775,ST537,g,幽灵来了,1000303546,20,10,20
7776,ST780,g,大漠狂刀II,1000282503,20,10,20
7777,ST777,g,沐头丶,1000252534,20,10,20
7778,ST778,g,乐无忌,1000253130,20,10,20
7779,ST421,g,野蛮DE杀戮,1000253830,20,10,20
7780,ST418,g,大雄宝殿,1000254227,20,10,20
7781,ST1066,g,名人丨黯夜,1000250019,20,10,20
7782,ST884,g,邪雷帝,1000251773,20,10,20
7783,ST417,g,无敌de疯狂,1000246554,20,10,20
7784,ST533,g,暴风VS旋涡,1000248463,20,10,20
7785,ST1065,g,忍着把,1000262715,20,10,20
7786,ST924,g,天舞者女,1000540392,20,10,20
7787,ST775,g,乱怪丝,1000534215,20,10,20
7788,ST860,g,O0咔娃伊0O,1000529098,20,10,20
7789,ST923,g,沫丶紫陌,1000601085,20,10,20
7790,ST620,g,修仔,1000581533,20,10,20
7791,ST423,g,Vip灬王者,1000566896,20,10,20
7792,ST686,g,巧蜜儿,1000711076,20,10,20
7793,ST787,g,被吻醒的恶魔1,1000761981,20,10,20
7794,ST786,g,刚健保护,1000706422,20,10,20
7795,ST541,g,修罗@残阳如血,1000695811,20,10,20
7796,ST553,g,蛊剑,1000456118,20,10,20
7797,ST623,g,龙隐怒,1000446389,20,10,20
7798,ST550,g,疯狂小爵爷,1000455329,20,10,20
7799,ST555,g,即可恢复,1000480736,20,10,20
7800,ST554,g,星灬龙,1000479059,20,10,20
7801,ST539,g,天意丿开心,1000501674,20,10,20
7802,ST621,g,慕容无情,1000491481,20,10,20
7803,ST1067,g,dfgdfyuv,1000436394,20,10,20
7804,ST552,g,郁闷de小样,1000378214,20,10,20
7805,ST776,g,邪神之神,1000394035,20,10,20
7806,ST622,g,oO极品无赖Oo,1000405430,20,10,20
7807,ST422,g,张海欣,1000399939,20,10,20
7808,ST864,g,浪子花妖,1000772446,20,10,20
7809,ST540,g,邪仙儿,1000793806,20,10,20
7810,ST607,g,宁A儿,1000911537,20,10,20
7811,ST403,g,中华娃娃,1000900837,20,10,20
7812,ST606,g,图腾天下,1000976513,20,10,20
7813,ST927,g,狂狼拼命,1000994763,20,10,20
7814,ST925,g,心梦舞痕,1001214064,20,10,20
7815,ST929,g,梦雪幻城I,1001217624,20,10,20
7816,ST785,g,寂寞孤云`,1001093662,20,10,20
7817,ST685,g,丿汾岔丶口丨,1001121437,20,10,20
7818,ST405,g,走不回你身边,1001149393,20,10,20
7819,ST404,g,枫月天下,1001067065,20,10,20
7820,ST926,g,向钱冲没错,1001035634,20,10,20
7821,ST990,g,牵挂宝贝,1001049413,20,10,20
7822,ST862,g,0芙蓉王0,1001079408,20,10,20
7823,ST863,g,开国将军,1001079481,20,10,20
7824,ST784,g,打鱼V阿哥,1001088584,20,10,20
7825,ST407,g,神影01,1001505192,20,10,20
7826,ST993,g,金银花感机,1001450048,20,10,20
7827,ST406,g,女王是也,1001412239,20,10,20
7828,ST605,g,天下小勇,1001422599,20,10,20
7829,ST782,g,一#茶%源@涛=爷,1001353383,20,10,20
7830,ST991,g,pfxx,1001369959,20,10,20
7831,ST783,g,萨玛九世,1001318924,20,10,20
7832,ST988,g,手术刀君,1001374359,20,10,20
7833,ST928,g,暗之星,1001388754,20,10,20
7834,ST989,g,砍柴V妹妹,1001378243,20,10,20
7835,ST688,g,小子龙卷风,1001777170,20,10,20
7836,ST788,g,独舞@,1001703453,20,10,20
7837,ST608,g,锦衣卫灬通缉犯,1001682012,20,10,20
7838,ST865,g,杀不要客气,1001623708,20,10,20
7839,ST687,g,Ming高傲,1001625201,20,10,20
7840,ST689,g,大众公敌,1001631271,20,10,20
7841,ST690,g,傲血丨尸魔,1001633240,20,10,20
7842,ST992,g,riojgfdghp,1001598271,20,10,20
7843,ST930,g,诸天丧神,1001604951,20,10,20
7844,ST861,g,tttttttttt100,1001536004,20,10,20
7845,ST611,g,昭然不已,1002014840,20,10,20
7846,ST823,g,万剑之首,1002022125,20,10,20
7847,ST795,g,女王天,1002073738,20,10,20
7848,ST894,g,3狂神3,1002057594,20,10,20
7849,ST410,g,薄荷叶,1001984080,20,10,20
7850,ST822,g,Me乱舞,1001957194,20,10,20
7851,ST888,g,丿灬三少,1002008872,20,10,20
7852,ST887,g,翱翔VS宇宙,1002010100,20,10,20
7853,ST609,g,极品%幽冥,1001996010,20,10,20
7854,ST683,g,whjhsxv,1001998871,20,10,20
7855,ST684,g,不爱江山,1001999244,20,10,20
7856,ST479,g,菜鸟88,1001937345,20,10,20
7857,ST610,g,幽冥幻影3,1001928101,20,10,20
7858,ST889,g,冰蝎小天,1001922766,20,10,20
7859,ST999,g,Andy莎,1001946309,20,10,20
7860,ST682,g,辉煌无恒,1001913369,20,10,20
7861,ST997,g,亦彘不扌,1001902881,20,10,20
7862,ST998,g,WS怒刃狂刀,1001899126,20,10,20
7863,ST480,g,马卵天师,1001884511,20,10,20
7864,ST481,g,魔界狂神1,1001886671,20,10,20
7865,ST408,g,舞女之凤凰,1001837703,20,10,20
7866,ST692,g,天下唯我狂杀,1001822784,20,10,20
7867,ST693,g,浩哥来者不善,1001824619,20,10,20
7868,ST691,g,苍狼哀月,1001872473,20,10,20
7869,ST789,g,血和泪都是水,1001858592,20,10,20
7870,ST866,g,丿樱悦丶瑶,1001852793,20,10,20
7871,ST585,g,六月de清风,1002314011,20,10,20
7872,ST790,g,一刀崭天下,1002377424,20,10,20
7873,ST890,g,人工湖地方,1002372866,20,10,20
7874,ST893,g,归谬法感,1002281945,20,10,20
7875,ST695,g,耀洋哥归来,1002289726,20,10,20
7876,ST411,g,刘病己,1002298464,20,10,20
7877,ST412,g,辉煌521,1002295604,20,10,20
7878,ST413,g,liwenlong,1002297318,20,10,20
7879,ST891,g,依然灬可以玩,1002234505,20,10,20
7880,ST892,g,体贴是什么,1002236130,20,10,20
7881,ST791,g,狂人一号,1002249274,20,10,20
7882,ST694,g,倾丶丨一世为伊,1002101160,20,10,20
7883,ST794,g,xyex,1002102349,20,10,20
7884,ST821,g,师承天尊,1002116565,20,10,20
7885,ST994,g,傲血丨浪子,1002129951,20,10,20
7886,ST995,g,一夜灵一,1002129153,20,10,20
7887,ST586,g,gasdjhgu,1002131121,20,10,20
7888,ST409,g,缘分呀,1002149173,20,10,20
7889,ST996,g,他克莫司,1002156003,20,10,20
7890,ST793,g,0战神无敌0,1002169260,20,10,20
7891,ST792,g,寂寞灬染红尘,1002200889,20,10,20
7892,ST416,g,oOI流星IOo,1002833242,20,10,20
7893,ST582,g,gjhfgjhf,1002851386,20,10,20
7894,ST581,g,弑神丨唯有凝芸,1002855367,20,10,20
7895,ST885,g,魔情圣手,1002811072,20,10,20
7896,ST886,g,w龙啸九天d,1002811652,20,10,20
7897,ST697,g,无敌幽冥君姐,1002783465,20,10,20
7898,ST583,g,灬江南v恶魔,1002725175,20,10,20
7899,ST1000,g,tyyrfyu,1002737156,20,10,20
7900,ST507,g,1夜袭寡妇村,1002681009,20,10,20
7901,ST584,g,谛赐昊零玖,1002723287,20,10,20
7902,ST698,g,故人远,1002717285,20,10,20
7903,ST824,g,油龙一条,1002596877,20,10,20
7904,ST696,g,AnnaW,1002649463,20,10,20
7905,ST414,g,帝试天,1002496600,20,10,20
7906,ST415,g,感光胶,1002494926,20,10,20
7907,ST820,g,忧伤小娘子,1002419005,20,10,20
7908,ST578,g,不平凡的我,1002973850,20,10,20
7909,ST579,g,$侠骨柔情$,1002977838,20,10,20
7910,ST508,g,小蛮蛮灬,1002997223,20,10,20
7911,ST897,g,醉牲梦死,1002987037,20,10,20
7912,ST796,g,古神贤者,1002925674,20,10,20
7913,ST869,g,五天神女,1002950388,20,10,20
7914,ST1068,g,KISS玲,1003051830,20,10,20
7915,ST1069,g,v龙飞凤舞v,1003049797,20,10,20
7916,ST898,g,穗泽松姬,1003064884,20,10,20
7917,ST509,g,狂杀v你,1003074490,20,10,20
7918,ST868,g,霸魂丨修罗,1003109756,20,10,20
7919,ST1070,g,IoO明月OoI,1003369961,20,10,20
7920,ST663,g,雷神爷爷,1003340051,20,10,20
7921,ST707,g,武夷联盟VS青龙,1003284000,20,10,20
7922,ST510,g,耀阳魔尊,1003299790,20,10,20
7923,ST902,g,岸上飘的鱼,1003326561,20,10,20
7924,ST511,g,嗜血云髹,1003219532,20,10,20
7925,ST900,g,游魂嘉嘉,1003119566,20,10,20
7926,ST1071,g,灵魂收割者森,1003132019,20,10,20
7927,ST899,g,肆虐狂神,1003123613,20,10,20
7928,ST580,g,龙城哓哓,1003147795,20,10,20
7929,ST901,g,颜若冰,1003475118,20,10,20
7930,ST587,g,木木MISS石头,1003493072,20,10,20
7931,ST664,g,魔皇YU俊,1003445617,20,10,20
7932,ST460,g,色鬼159,1003396986,20,10,20
7933,ST461,g,aaadww,1003393119,20,10,20
7934,ST903,g,呐谁借根烟丶,1003563209,20,10,20
7935,ST904,g,liuyong,1003562493,20,10,20
7936,ST588,g,丶杀出一个黎明,1003575792,20,10,20
7937,ST463,g,永夜0o,1003544191,20,10,20
7938,ST867,g,救你来了,1003513915,20,10,20
7939,ST872,g,小虎的领导,1003514669,20,10,20
7940,ST591,g,无敌传说是我,1003848275,20,10,20
7941,ST1076,g,殇闲人,1003887315,20,10,20
7942,ST1072,g,dsfgert,1003802891,20,10,20
7943,ST1074,g,邹索,1003805298,20,10,20
7944,ST1075,g,L坏o孩v孓e,1003807211,20,10,20
7945,ST1073,g,梦孟战士,1003794597,20,10,20
7946,ST459,g,鏖雪残冰,1003825829,20,10,20
7947,ST708,g,雪舞XX,1003812411,20,10,20
7948,ST709,g,拿大刀砍人,1003814211,20,10,20
7949,ST831,g,兰儿666,1003757548,20,10,20
7950,ST706,g,Nixon癫子,1003702563,20,10,20
7951,ST512,g,掩饰忧伤,1003723921,20,10,20
7952,ST462,g,哇灬丨大师丶,1003689493,20,10,20
7953,ST661,g,蓝龙祥,1003653242,20,10,20
7954,ST660,g,幻小灵,1003646745,20,10,20
7955,ST870,g,村里人出山,1003629652,20,10,20
7956,ST871,g,O下九流O,1003627945,20,10,20
7957,ST662,g,爱玩的勇,1003913068,20,10,20
7958,ST513,g,LiuMang犯贱,1003983838,20,10,20
7959,ST589,g,单调de爱上你,1004001420,20,10,20
7960,ST590,g,法A魔,1003989452,20,10,20
7961,ST1014,g,灬剑荡天涯,1004047884,20,10,20
7962,ST895,g,老鬼丶,1004019012,20,10,20
7963,ST659,g,小人物耍天师,1004152734,20,10,20
7964,ST834,g,花谢人散,1004133672,20,10,20
7965,ST896,g,霸王VS霸2王,1004110492,20,10,20
7966,ST465,g,名字真的不好起,1004085143,20,10,20
7967,ST658,g,蒲孜,1004158538,20,10,20
7968,ST592,g,遇见2009,1004174147,20,10,20
7969,ST593,g,QQ505931313,1004179079,20,10,20
7970,ST464,g,花开灬恋,1004198722,20,10,20
7971,ST832,g,沙舟一字师1,1004220698,20,10,20
7972,ST833,g,封舞飞扬,1004224859,20,10,20
7973,ST704,g,锦衣尉,1004445086,20,10,20
7974,ST1013,g,w我是男人,1004351288,20,10,20
7975,ST657,g,巫师灵,1004376433,20,10,20
7976,ST515,g,全球仰慕,1004947039,20,10,20
7977,ST514,g,@欢@皇@,1004945456,20,10,20
7978,ST748,g,幽狼8,1004931622,20,10,20
7979,ST826,g,二代格萨尔王,1004918336,20,10,20
7980,ST905,g,唯爱钟一生,1004976152,20,10,20
7981,ST467,g,晨123,1004986455,20,10,20
7982,ST468,g,卩丶戒情断爱灬,1004996001,20,10,20
7983,ST830,g,远真幽幂,1004861938,20,10,20
7984,ST906,g,采花小蜜蜂,1004880277,20,10,20
7985,ST908,g,o忆寒兮o,1004822099,20,10,20
7986,ST654,g,逸风仙,1004742462,20,10,20
7987,ST656,g,寤汲天师,1004747687,20,10,20
7988,ST595,g,娇艳仙女,1004697168,20,10,20
7989,ST596,g,龙腾灬乖乖,1004573730,20,10,20
7990,ST705,g,逍遥o灭神,1004595406,20,10,20
7991,ST655,g,萱霖G,1004629519,20,10,20
7992,ST913,g,来无瘾,1004603591,20,10,20
